ID;Generacion;Resultado
288;0;1.0
289;0;0.663532314370246
290;0;1.0
291;0;0.18083352955027077
292;0;1.0
293;0;0.999672403026177
294;0;0.003777602604395942
295;0;0.07716956214616967
296;0;0.040468463672566825
297;0;1.0
298;0;1.0
299;0;0.20179973587493985
300;0;1.0
301;0;0.00901915418556321
302;0;0.0
303;0;1.0
304;0;1.0
305;0;1.0
306;0;1.0
307;0;1.0
308;0;0.12156407080189596
309;0;0.0026258944932996183
310;0;0.0010186218404807485
311;0;0.16087570766065049
312;0;0.16001064690164923
313;0;1.0
314;0;5.1187027159836615e-06
315;0;1.0
316;0;1.0
317;0;1.0
318;0;1.0
319;0;1.0
320;0;0.7479294847513847
321;0;1.0
322;0;0.002764099466631177
323;0;0.7051422487484772
324;0;0.7061557518862419
325;0;1.0
326;0;1.0
327;0;0.16002088430708122
302;1;0.0
314;1;5.1187027159836615e-06
310;1;0.0010186218404807485
309;1;0.0026258944932996183
322;1;0.002764099466631177
294;1;0.003777602604395942
301;1;0.00901915418556321
296;1;0.040468463672566825
328;1;0.9989916155649512
329;1;0.04033025869923527
330;1;5.1187027159836615e-06
331;1;0.008005651047798447
332;1;0.0027743368720631444
333;1;0.11807823425231109
334;1;0.003639397631064383
335;1;5.1187027159836615e-06
336;1;0.08225243394314145
337;1;0.0010083844350487813
338;1;0.039311636858754516
339;1;0.03946519794023403
340;1;0.024595366550301492
341;1;0.0004760393525864805
342;1;0.003639397631064383
343;1;0.00015356108147950983
344;1;0.0036291602256324157
345;1;0.00015356108147950983
346;1;0.008015888453230414
347;1;0.0026207757905836347
348;1;0.0011568268138123074
349;1;0.0010083844350487813
350;1;0.0
351;1;0.36952938647229244
352;1;0.0036291602256324157
353;1;0.00014332367604754251
354;1;0.0011670642192442746
355;1;0.008870711806799684
356;1;5.1187027159836615e-06
357;1;0.0
358;1;0.0
359;1;0.0011568268138123074
