ID;Generacion;Resultado
216;0;0.7469211003163359
217;0;0.007867446074466888
218;0;1.0
219;0;1.0
220;0;1.0
221;0;1.0
222;0;1.0
223;0;0.11910197479550783
224;0;1.0
225;0;0.014270943172162447
226;0;1.0
227;0;1.0
228;0;1.0
229;0;0.32861559566343507
230;0;0.003639397631064383
231;0;0.161024150039414
232;0;0.999672403026177
233;0;1.0
234;0;0.0011568268138123074
235;0;1.0
236;0;1.0
237;0;1.0
238;0;1.0
239;0;0.999672403026177
240;0;0.0010186218404807485
241;0;1.0
242;0;0.0012438447599840297
243;0;1.0
244;0;1.0
245;0;0.37053777090734125
246;0;0.6640748968581403
247;0;0.11807823425231109
248;0;0.0004760393525864805
249;0;0.7469211003163359
250;0;1.0
251;0;0.7900103397794863
252;0;5.1187027159836615e-06
253;0;0.003787840009827909
254;0;0.003787840009827909
255;0;1.0
252;1;5.1187027159836615e-06
248;1;0.0004760393525864805
240;1;0.0010186218404807485
234;1;0.0011568268138123074
242;1;0.0012438447599840297
230;1;0.003639397631064383
253;1;0.003787840009827909
254;1;0.003787840009827909
256;1;0.08139761058957218
257;1;0.0027743368720631444
258;1;0.0011568268138123074
259;1;0.0010186218404807485
260;1;0.00014332367604754251
261;1;0.0011568268138123074
262;1;0.00015356108147950983
263;1;0.10236381691424125
264;1;5.1187027159836615e-06
265;1;0.00015356108147950983
266;1;0.04208597373081766
267;1;0.0011670642192442746
268;1;0.0027743368720631444
269;1;0.0011670642192442746
270;1;0.0010186218404807485
271;1;0.00014332367604754251
272;1;0.0011670642192442746
273;1;0.0014844237876352618
274;1;1.0
275;1;0.0012438447599840297
276;1;0.0011670642192442746
277;1;0.003777602604395942
278;1;0.3287538006367666
279;1;0.0010186218404807485
280;1;0.022133270543913352
281;1;0.0010186218404807485
282;1;0.0011670642192442746
283;1;0.00014332367604754251
284;1;0.0011670642192442746
285;1;0.00015356108147950983
286;1;0.0011568268138123074
287;1;0.0010083844350487813
