0,9983
0,9925
0,9962
0,9980
0,9950
0,9980
0,9975
0,9988
0,9980
0,9940
0,9988
0,9962
0,9988
0,9950
0,9950
0,9988
0,9875
0,9900
0,9975
0,9910
0,9862
0,9962
0,9862
0,9990
0,9862
0,9950
0,9850
0,9870
0,9875
0,9950
0,9980
0,9900
0,9975
0,9975
0,9990
0,9983
0,9990
0,9962
0,9988
0,9988
0,9938
0,9975
0,9988
0,9975
0,9988
0,9962
0,9988
0,9975
0,9975
0,9862
0,9975
1,0000
0,9933
0,9975
0,9975
0,9988
0,9988
0,9988
0,9962
0,9962
0,9988
0,9988
1,0000
0,9975
0,9988
0,9925
0,9962
0,9988
0,9962
0,9988
0,9983
0,9975
0,9975
0,9975
0,9800
0,9988
0,9962
0,9962
0,9875
0,9875
1,0000
0,9983
0,9933
0,9983
0,9850
0,9875
0,9975
0,9950
0,9975
0,9983
0,9950
0,9983
0,9983
0,9967
0,9925
0,9983
0,9983
0,9950
0,9950
0,9950
0,9950
0,9967
0,9950
0,9867
0,9967
0,9950
0,9933
0,9883
0,9967
0,9900
0,9983
0,9983
0,9967
0,9917
0,9733
0,9775
0,9775
0,9983
0,9967
0,9983
1,0000
0,9900
0,9983
0,9975
0,9800
0,9800
0,9962
0,9988
0,9975
0,9950
1,0000
0,9838
0,9962
0,9950
0,9988
1,0000
0,9988
0,9950
0,9988
0,9988
0,9925
0,9912
0,9962
0,9800
0,9988
0,9988
1,0000
0,9975
0,9950
0,9988
0,9875
0,9875
0,9950
0,9950
0,9975
0,9900
0,9988
0,9980
0,9938
0,9812
0,9788
0,9975
0,9975
0,9988
0,9950
0,9975
0,9975
0,9875
0,9988
0,9988
0,9812
0,9988
0,9762
0,9988
0,9975
0,9975
0,9988
0,9867
0,9950
0,9975
0,9950
0,9983
0,9950
0,9988
0,9912
0,9988
0,9988
0,9988
0,9962
0,9988
0,9988
0,9950
0,9813
0,9988
0,9988
0,9825
0,9988
0,9988
0,9938
0,9888
0,9988
0,9575
0,9975
0,9988
0,9375
0,9988
0,9988
0,9988
0,9975
0,9975
0,9983
0,9988
0,9862
0,9975
0,9975
0,9962
0,9975
1,0000
0,9962
0,9988
0,9888
0,9962
0,9988
0,9962
0,9925
0,9975
0,9975
0,9988
0,9963
0,9975
0,9925
0,9988
0,9988
0,9988
0,9933
0,9875
0,9975
0,9975
0,9938
0,9912
0,9983
0,9950
0,9950
1,0000
0,9950
0,9983
0,9883
0,9950
0,9975
0,9975
0,9875
0,9925
0,9950
0,9975
0,9950
0,9975
0,9900
0,9950
0,9900
0,9850
0,9975
0,9975
0,9983
0,9867
0,9983
0,9938
0,9900
0,9933
0,9975
0,9983
0,9975
0,9933
0,9917
0,9950
0,9950
0,9975
0,9950
0,9975
0,9950
0,9983
0,9983
0,9950
0,9967
0,9975
0,9925
0,9950
0,9933
0,9967
0,9967
0,9983
0,9983
0,9884
0,9850
0,9975
0,9975
0,9983
0,9975
0,9950
0,9975
0,9900
0,9800
0,9950
0,9950
0,9967
0,9950
0,9975
0,9950
0,9950
0,9975
0,9900
0,9925
0,9900
0,9983
0,9975
0,9975
0,9975
0,9975
0,9983
0,9983
0,9967
0,9875
0,9975
0,9967
0,9925
0,9925
0,9975
0,9900
0,9983
0,9900
0,9983
0,9967
0,9975
0,9883
0,9983
0,9983
0,9975
0,9975
0,9950
0,9983
0,9975
0,9975
0,9975
0,9950
0,9983
0,9850
0,9867
0,9967
0,9975
0,9833
0,9983
0,9983
0,9917
0,9900
0,9975
0,9975
0,9983
0,9975
0,9975
0,9975
0,9975
0,9983
0,9875
0,9975
0,9975
0,9975
0,9925
0,9900
0,9975
0,9925
0,9925
0,9975
0,9983
0,9975
0,9975
0,9975
0,9975
0,9900
0,9975
0,9925
0,9975
0,9975
1,0000
0,9983
0,9983
0,9950
0,9950
0,9988
0,9983
0,9983
0,9975
0,9983
0,9900
0,9983
0,9950
0,9983
0,9975
0,9975
0,9950
0,9950
0,9900
0,9975
0,9975
0,9975
0,9983
0,9975
0,9825
0,9983
1,0000
0,9975
0,9983
0,9850
0,9883
0,9988
0,9983
0,9950
0,9875
0,9875
0,9900
0,9975
0,9975
0,9883
0,9983
0,9900
0,9900
0,9751
0,9888
0,9975
0,9983
0,9988
0,9983
0,9950
0,9975
0,9967
0,9983
0,9983
0,9933
0,9967
0,9983
0,9800
0,9933
0,9975
0,9950
0,9988
0,9967
0,9988
0,9975
0,9988
0,9950
0,9988
0,9900
0,9983
0,9967
0,9967
0,9967
0,9900
0,9933
0,9983
0,9950
0,9950
0,9975
0,9917
0,9950
0,9900
0,9975
0,9983
0,9933
0,9983
0,9925
0,9975
0,9975
0,9967
0,9983
0,9975
0,9975
0,9983
0,9983
0,9900
0,9975
0,9975
0,9975
0,9950
0,9983
0,9950
0,9983
0,9950
0,9983
0,9825
0,9950
0,9975
0,9950
0,9975
0,9950
0,9975
0,9975
0,9975
0,9975
0,9950
0,9950
0,9975
0,9975
0,9975
0,9983
0,9917
0,9950
0,9975
0,9925
0,9950
0,9925
0,9983
0,9967
0,9933
0,9950
0,9975
0,9975
0,9950
0,9975
0,9925
0,9983
0,9975
0,9925
0,9950
0,9975
0,9975
0,9975
0,9975
0,9925
0,9950
0,9833
0,9950
0,9900
0,9900
0,9975
0,9900
0,9867
0,9983
0,9988
0,9983
0,9983
0,9967
0,9983
0,9925
0,9933
0,9967
0,9983
0,9950
0,9888
0,9933
0,9875
0,9967
0,9988
0,9983
0,9975
0,9983
0,9975
0,9950
0,9975
0,9975
0,9975
0,9933
0,9925
0,9975
0,9975
0,9925
0,9983
0,9950
0,9975
0,9975
0,9975
0,9983
0,9975
1,0000
0,9925
0,9975
0,9933
0,9917
0,9975
0,9975
0,9975
0,9975
0,9983
0,9967
0,9975
0,9900
0,9975
0,9983
0,9975
0,9975
0,9975
0,9975
0,9983
0,9975
0,9925
0,9975
0,9975
0,9975
0,9933
0,9975
0,9975
0,9975
1,0000
0,9983
0,9900
0,9975
0,9975
0,9925
0,9975
0,9975
0,9975
0,9925
0,9975
0,9975
0,9975
0,9975
0,9975
0,9975
0,9975
0,9983
0,9975
0,9975
0,9975
0,9975
0,9975
0,9983
0,9950
0,9925
0,9975
0,9975
0,9983
0,9975
0,9950
0,9975
0,9975
0,9975
0,9975
0,9975
0,9975
0,9975
0,9975
0,9983
0,9975
0,9975
0,9975
0,9975
0,9925
0,9975
0,9900
0,9975
0,9975
0,9975
0,9950
0,9975
0,9975
0,9975
0,9975
0,9975
0,9975
0,9975
0,9975
0,9900
0,9925
0,9983
0,9975
0,9975
0,9975
0,9975
0,9975
0,9983
0,9975
0,9950
0,9975
0,9975
0,9983
0,9983
0,9925
0,9975
0,9975
0,9983
0,9975
0,9950
0,9975
0,9975
0,9975
0,9983
0,9950
0,9975
0,9975
0,9975
0,9900
0,9975
0,9925
0,9900
0,9975
0,9925
0,9983
0,9975
0,9975
0,9975
0,9975
0,9983
0,9975
0,9983
0,9975
0,9975
0,9983
0,9975
0,9975
0,9975
0,9975
0,9975
0,9983
0,9975
0,9900
0,9975
0,9975
0,9975
0,9950
0,9975
0,9975
0,9975
0,9933
0,9925
1,0000
0,9983
0,9962
0,9988
0,9883
0,9975
0,9917
0,9983
0,9983
0,9867
0,9900
0,9950
0,9950
0,9983
0,9967
0,9950
0,9975
0,9883
0,9875
0,9775
0,9967
0,9983
0,9950
0,9917
0,9967
0,9983
0,9983
0,9983
0,9900
0,9983
0,9983
1,0000
0,9967
0,9983
0,9900
0,9983
0,9917
0,9917
0,9950
0,9850
0,9850
0,9950
0,9983
0,9950
0,9933
0,9883
0,9975
0,9967
0,9967
0,9975
0,9975
0,9925
0,9917
0,9900
0,9983
0,9975
0,9983
0,9975
0,9975
0,9925
0,9975
0,9975
0,9975
0,9967
0,9975
0,9850
0,9975
0,9983
1,0000
0,9950
0,9950
0,9988
0,9975
0,9900
0,9983
0,9988
0,9988
0,9883
0,9975
0,9988
0,9988
0,9983
0,9975
0,9883
0,9950
0,9975
0,9975
0,9983
0,9983
0,9917
0,9900
0,9917
0,9983
0,9975
0,9983
0,9762
0,9950
0,9975
0,9983
0,9975
0,9975
0,9900
0,9975
0,9975
0,9950
0,9950
0,9900
0,9925
0,9975
0,9975
0,9975
0,9983
0,9975
0,9900
0,9975
0,9983
0,9883
0,9950
0,9900
0,9925
0,9975
0,9925
0,9900
0,9975
0,9975
0,9975
0,9975
0,9950
0,9925
0,9975
0,9925
0,9925
0,9983
0,9967
0,9950
0,9975
0,9975
0,9967
0,9975
0,9850
0,9975
0,9925
0,9975
0,9950
0,9975
0,9975
0,9875
0,9983
0,9867
0,9967
0,9983
0,9983
0,9983
0,9975
0,9950
0,9950
0,9925
0,9983
0,9975
0,9983
0,9917
0,9975
0,9983
0,9833
0,9900
0,9917
0,9950
0,9933
0,9933
0,9967
0,9975
0,9975
0,9925
0,9950
0,9825
0,9950
0,9950
0,9925
0,9983
0,9925
0,9975
0,9983
0,9983
0,9950
0,9967
0,9950
0,9967
0,9925
0,9975
0,9950
0,9975
0,9967
0,9933
0,9975
0,9950
0,9975
0,9933
0,9983
0,9983
0,9950
0,9983
0,9983
0,9925
0,9975
0,9975
0,9983
0,9917
0,9933
0,9975
0,9917
0,9950
0,9983
0,9917
0,9975
0,9950
0,9975
0,9917
0,9917
0,9975
0,9950
0,9950
0,9975
0,9917
0,9950
0,9950
0,9975
0,9950
0,9983
0,9975
0,9950
0,9900
0,9967
0,9967
0,9950
0,9983
0,9975
1,0000
0,9967
0,9925
0,9833
0,9975
0,9950
0,9983
0,9975
0,9975
0,9925
0,9950
0,9917
0,9917
0,9917
0,9983
0,9975
0,9933
0,9967
0,9983
0,9975
0,9975
0,9983
0,9975
0,9975
0,9975
0,9975
0,9925
0,9983
0,9975
0,9975
0,9950
0,9975
0,9983
0,9975
0,9975
0,9975
0,9950
